new_industry_code,company_id,detailed_industry_name
129,327699,Wholesale of metals and metal ores
129,618513,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
129,258497,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes"
129,369457,Wholesale of pharmaceutical and medical goods
129,664428,Other non-specialised wholesale trade n.e.c.
129,352289,Wholesale of pharmaceutical and medical goods
129,191879,"Wholesale of industrial chemicals,"
129,509012,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
129,219810,Other non-specialised wholesale trade n.e.c.
129,330496,Other non-specialised wholesale trade n.e.c.
129,122647,Wholesale of rubber
129,544381,Wholesale of pharmaceutical and medical goods
129,692844,"Wholesale of scientific, medical and surgical machinery and equipment"
129,367794,"Wholesale of electrical machinery, equipment and supplies, n.e.c."
129,365408,"Wholesale of electrical machinery, equipment and supplies, n.e.c."
129,488527,Wholesale of metals and metal ores
129,300478,Other non-specialised wholesale trade n.e.c.
129,514208,Other non-specialised wholesale trade n.e.c.
129,709119,"Wholesale of edible oils, fats, sugar and processed/manufactured spices etc."
129,261617,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes"
129,250999,"Wholesale of radio, television and other consumer electronics including CD/ DVD players and recorders"
129,437623,Wholesale of precious metals and jewellery
129,639650,Wholesale of metals and metal ores
129,250468,"Wholesale of toiletry, perfumery and cosmetics"
129,290014,Other non-specialised wholesale trade n.e.c.
129,247490,Other non-specialised wholesale trade n.e.c.
129,378524,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
129,682377,Wholesale of metals and metal ores
129,190279,Wholesale of metals and metal ores
129,528680,Wholesale of computers and computer peripheral equipment
129,190087,Wholesale of computers and computer peripheral equipment
129,660671,"Wholesale of scientific, medical and surgical machinery and equipment"
129,515366,Other non-specialised wholesale trade n.e.c.
129,554104,Wholesale of wood in the rough and products of primary processing of wood
129,189845,"Wholesale of hides, skins and leather"
129,603037,"Wholesale of electrical machinery, equipment and supplies, n.e.c."
129,126032,Wholesale of other electronic equipments and parts thereof
129,628125,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes"
129,189622,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes"
129,486889,Wholesale of paper in bulk
129,481151,"Wholesale of solid, liquid and gaseous fuels and related products"
129,789078,Wholesale of computers and computer peripheral equipment
129,141412,Other non-specialised wholesale trade n.e.c.
129,230823,Other non-specialised wholesale trade n.e.c.
129,639879,Other non-specialised wholesale trade n.e.c.
129,188723,"Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals"
129,664177,"Wholesale of scientific, medical and surgical machinery and equipment"
129,375680,"Wholesale of edible oils, fats, sugar and processed/manufactured spices etc."
129,510131,"Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals"
129,550591,Wholesale of wood in the rough and products of primary processing of wood
129,665650,"Wholesale of watches, clocks and optical goods"
129,426827,"Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals"
129,663544,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes"
129,168414,"Wholesale of telephone, mobile phone and communications equipment and parts"
129,616423,Other non-specialised wholesale trade n.e.c.
129,238727,"Wholesale of solid, liquid and gaseous fuels and related products"
129,338080,"Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals"
129,497150,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
129,232144,Wholesale of metals and metal ores
129,750207,"Wholesale of radio, television and other consumer electronics including CD/ DVD players and recorders"
129,508797,Other non-specialised wholesale trade n.e.c.
129,303860,Other non-specialised wholesale trade n.e.c.
129,337846,Wholesale of precious stones
129,586561,Whole sale of other agriculture raw materials n.e.c.
129,321000,Wholesale of paper in bulk
129,559845,Wholesale of precious metals and jewellery
129,417457,Other non-specialised wholesale trade n.e.c.
129,638547,Whole sale of other agriculture raw materials n.e.c.
129,376437,Other non-specialised wholesale trade n.e.c.
129,196673,"Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals"
129,117925,Wholesale of metals and metal ores
129,758648,Other non-specialised wholesale trade n.e.c.
129,337098,Other non-specialised wholesale trade n.e.c.
129,518074,"Wholesale of solid, liquid and gaseous fuels and related products"
129,318088,"Wholesale of electrical machinery, equipment and supplies, n.e.c."
129,182746,Other non-specialised wholesale trade n.e.c.
129,660913,Wholesale of precious metals and jewellery
129,336952,Other non-specialised wholesale trade n.e.c.
129,396591,Other non-specialised wholesale trade n.e.c.
129,496788,Other non-specialised wholesale trade n.e.c.
129,461550,Wholesale of precious metals and jewellery
129,543057,Wholesale of pharmaceutical and medical goods
129,647380,"Wholesale of electrical machinery, equipment and supplies, n.e.c."
129,664343,Wholesale of cereals & pulses
129,376561,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes"
129,306593,Wholesale of metals and metal ores
129,224951,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles"
129,693319,"Wholesale of scientific, medical and surgical machinery and equipment"
129,132376,"Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals"
129,301748,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles"
129,580807,Other non-specialised wholesale trade n.e.c.
129,302408,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
129,366075,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes"
129,628854,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
129,691278,"Wholesale of scientific, medical and surgical machinery and equipment"
129,370927,Wholesale of pharmaceutical and medical goods
129,174600,Other non-specialised wholesale trade n.e.c.
129,336129,Wholesale of wood in the rough and products of primary processing of wood
129,272861,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles"
129,266902,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles"
129,444462,Wholesale of computers and computer peripheral equipment
129,336034,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
129,345201,Wholesale of pharmaceutical and medical goods
129,490055,"Wholesale of radio, television and other consumer electronics including CD/ DVD players and recorders"
129,629494,"Activities of commission agents dealing in wholesale trade in machinery & equipment, other than transport machinery"
129,335917,Other non-specialised wholesale trade n.e.c.
